Chargement MNIST…
  train: (60000, 28, 28, 1) | test: (10000, 28, 28, 1)
Modèle fp32 : 6,772,500 paramètres | latent_dim=2
Cible PyTorch à battre : MSE = 0.03087685
E2124/10000 | train 0.023845 | test 0.030070 | epoch 0.17s | total 380.5s | lr 0.00009
E2125/10000 | train 0.023843 | test 0.030141 | epoch 0.17s | total 380.7s | lr 0.00009
E2126/10000 | train 0.023821 | test 0.030109 | epoch 0.17s | total 380.9s | lr 0.00009
E2127/10000 | train 0.023816 | test 0.030125 | epoch 0.17s | total 381.0s | lr 0.00009
E2128/10000 | train 0.023808 | test 0.030116 | epoch 0.17s | total 381.2s | lr 0.00009
E2129/10000 | train 0.023822 | test 0.030114 | epoch 0.17s | total 381.4s | lr 0.00009
E2130/10000 | train 0.023835 | test 0.030135 | epoch 0.17s | total 381.6s | lr 0.00009
E2131/10000 | train 0.023829 | test 0.030140 | epoch 0.17s | total 381.8s | lr 0.00009
E2132/10000 | train 0.023811 | test 0.030100 | epoch 0.17s | total 381.9s | lr 0.00009
E2133/10000 | train 0.023810 | test 0.030128 | epoch 0.17s | total 382.1s | lr 0.00009
E2134/10000 | train 0.023809 | test 0.030116 | epoch 0.17s | total 382.3s | lr 0.00009
E2135/10000 | train 0.023800 | test 0.030187 | epoch 0.17s | total 382.5s | lr 0.00009
E2136/10000 | train 0.023768 | test 0.030154 | epoch 0.17s | total 382.6s | lr 0.00009
E2137/10000 | train 0.023778 | test 0.030163 | epoch 0.17s | total 382.8s | lr 0.00009
E2138/10000 | train 0.023767 | test 0.030152 | epoch 0.17s | total 383.0s | lr 0.00009
E2139/10000 | train 0.023767 | test 0.030112 | epoch 0.17s | total 383.2s | lr 0.00009
E2140/10000 | train 0.023766 | test 0.030141 | epoch 0.17s | total 383.4s | lr 0.00009
E2141/10000 | train 0.023770 | test 0.030165 | epoch 0.17s | total 383.5s | lr 0.00009
E2142/10000 | train 0.023766 | test 0.030157 | epoch 0.17s | total 383.7s | lr 0.00009
E2143/10000 | train 0.023760 | test 0.030160 | epoch 0.17s | total 383.9s | lr 0.00009
E2144/10000 | train 0.023758 | test 0.030158 | epoch 0.17s | total 384.1s | lr 0.00008
E2145/10000 | train 0.023765 | test 0.030166 | epoch 0.17s | total 384.2s | lr 0.00008
E2146/10000 | train 0.023760 | test 0.030138 | epoch 0.17s | total 384.4s | lr 0.00008
E2147/10000 | train 0.023768 | test 0.030129 | epoch 0.17s | total 384.6s | lr 0.00008
E2148/10000 | train 0.023740 | test 0.030122 | epoch 0.17s | total 384.8s | lr 0.00008
E2149/10000 | train 0.023754 | test 0.030157 | epoch 0.17s | total 385.0s | lr 0.00008
E2150/10000 | train 0.023724 | test 0.030114 | epoch 0.17s | total 385.1s | lr 0.00008
E2151/10000 | train 0.023741 | test 0.030152 | epoch 0.17s | total 385.3s | lr 0.00008
E2152/10000 | train 0.023732 | test 0.030149 | epoch 0.17s | total 385.5s | lr 0.00008
E2153/10000 | train 0.023727 | test 0.030178 | epoch 0.17s | total 385.7s | lr 0.00008
E2154/10000 | train 0.023726 | test 0.030178 | epoch 0.17s | total 385.8s | lr 0.00008
E2155/10000 | train 0.023752 | test 0.030153 | epoch 0.17s | total 386.0s | lr 0.00008
E2156/10000 | train 0.023740 | test 0.030155 | epoch 0.17s | total 386.2s | lr 0.00008
E2157/10000 | train 0.023726 | test 0.030150 | epoch 0.17s | total 386.4s | lr 0.00008
E2158/10000 | train 0.023717 | test 0.030125 | epoch 0.17s | total 386.6s | lr 0.00008
E2159/10000 | train 0.023721 | test 0.030119 | epoch 0.17s | total 386.7s | lr 0.00008
E2160/10000 | train 0.023708 | test 0.030153 | epoch 0.17s | total 386.9s | lr 0.00008
E2161/10000 | train 0.023718 | test 0.030157 | epoch 0.17s | total 387.1s | lr 0.00008
E2162/10000 | train 0.023718 | test 0.030138 | epoch 0.17s | total 387.3s | lr 0.00008
E2163/10000 | train 0.023713 | test 0.030168 | epoch 0.17s | total 387.5s | lr 0.00008
E2164/10000 | train 0.023721 | test 0.030166 | epoch 0.17s | total 387.6s | lr 0.00008
E2165/10000 | train 0.023701 | test 0.030187 | epoch 0.17s | total 387.8s | lr 0.00008
E2166/10000 | train 0.023698 | test 0.030187 | epoch 0.17s | total 388.0s | lr 0.00008
E2167/10000 | train 0.023710 | test 0.030176 | epoch 0.17s | total 388.2s | lr 0.00008
E2168/10000 | train 0.023707 | test 0.030190 | epoch 0.17s | total 388.4s | lr 0.00008
E2169/10000 | train 0.023704 | test 0.030191 | epoch 0.17s | total 388.5s | lr 0.00008
E2170/10000 | train 0.023675 | test 0.030178 | epoch 0.17s | total 388.7s | lr 0.00007
E2171/10000 | train 0.023715 | test 0.030174 | epoch 0.17s | total 388.9s | lr 0.00007
E2172/10000 | train 0.023719 | test 0.030174 | epoch 0.17s | total 389.1s | lr 0.00007
E2173/10000 | train 0.023704 | test 0.030199 | epoch 0.17s | total 389.2s | lr 0.00007
E2174/10000 | train 0.023716 | test 0.030170 | epoch 0.17s | total 389.4s | lr 0.00007
E2175/10000 | train 0.023685 | test 0.030222 | epoch 0.17s | total 389.6s | lr 0.00007
E2176/10000 | train 0.023697 | test 0.030220 | epoch 0.17s | total 389.8s | lr 0.00007
E2177/10000 | train 0.023681 | test 0.030183 | epoch 0.17s | total 390.0s | lr 0.00007
E2178/10000 | train 0.023702 | test 0.030174 | epoch 0.17s | total 390.1s | lr 0.00007
E2179/10000 | train 0.023706 | test 0.030215 | epoch 0.17s | total 390.3s | lr 0.00007
E2180/10000 | train 0.023694 | test 0.030172 | epoch 0.17s | total 390.5s | lr 0.00007
E2181/10000 | train 0.023692 | test 0.030170 | epoch 0.17s | total 390.7s | lr 0.00007
E2182/10000 | train 0.023669 | test 0.030175 | epoch 0.17s | total 390.9s | lr 0.00007
E2183/10000 | train 0.023659 | test 0.030171 | epoch 0.17s | total 391.0s | lr 0.00007
E2184/10000 | train 0.023666 | test 0.030187 | epoch 0.17s | total 391.2s | lr 0.00007
E2185/10000 | train 0.023665 | test 0.030199 | epoch 0.17s | total 391.4s | lr 0.00007
E2186/10000 | train 0.023648 | test 0.030196 | epoch 0.17s | total 391.6s | lr 0.00007
E2187/10000 | train 0.023652 | test 0.030195 | epoch 0.17s | total 391.7s | lr 0.00007
E2188/10000 | train 0.023626 | test 0.030190 | epoch 0.17s | total 391.9s | lr 0.00007
E2189/10000 | train 0.023642 | test 0.030213 | epoch 0.17s | total 392.1s | lr 0.00007
E2190/10000 | train 0.023648 | test 0.030210 | epoch 0.17s | total 392.3s | lr 0.00007
E2191/10000 | train 0.023619 | test 0.030188 | epoch 0.17s | total 392.5s | lr 0.00007
E2192/10000 | train 0.023639 | test 0.030209 | epoch 0.17s | total 392.6s | lr 0.00007
E2193/10000 | train 0.023623 | test 0.030197 | epoch 0.17s | total 392.8s | lr 0.00007
E2194/10000 | train 0.023633 | test 0.030208 | epoch 0.17s | total 393.0s | lr 0.00007
E2195/10000 | train 0.023638 | test 0.030204 | epoch 0.17s | total 393.2s | lr 0.00007
E2196/10000 | train 0.023616 | test 0.030205 | epoch 0.17s | total 393.3s | lr 0.00007
E2197/10000 | train 0.023612 | test 0.030188 | epoch 0.17s | total 393.5s | lr 0.00006
E2198/10000 | train 0.023612 | test 0.030198 | epoch 0.17s | total 393.7s | lr 0.00006
E2199/10000 | train 0.023619 | test 0.030213 | epoch 0.17s | total 393.9s | lr 0.00006
E2200/10000 | train 0.023596 | test 0.030212 | epoch 0.17s | total 394.1s | lr 0.00006
E2201/10000 | train 0.023603 | test 0.030216 | epoch 0.17s | total 394.2s | lr 0.00006
E2202/10000 | train 0.023605 | test 0.030204 | epoch 0.17s | total 394.4s | lr 0.00006
E2203/10000 | train 0.023603 | test 0.030191 | epoch 0.17s | total 394.6s | lr 0.00006
E2204/10000 | train 0.023591 | test 0.030221 | epoch 0.17s | total 394.8s | lr 0.00006
E2205/10000 | train 0.023606 | test 0.030219 | epoch 0.17s | total 394.9s | lr 0.00006
E2206/10000 | train 0.023596 | test 0.030233 | epoch 0.17s | total 395.1s | lr 0.00006
E2207/10000 | train 0.023600 | test 0.030223 | epoch 0.17s | total 395.3s | lr 0.00006
E2208/10000 | train 0.023571 | test 0.030220 | epoch 0.18s | total 395.5s | lr 0.00006
E2209/10000 | train 0.023582 | test 0.030217 | epoch 0.17s | total 395.7s | lr 0.00006
E2210/10000 | train 0.023594 | test 0.030216 | epoch 0.17s | total 395.8s | lr 0.00006
E2211/10000 | train 0.023587 | test 0.030219 | epoch 0.17s | total 396.0s | lr 0.00006
E2212/10000 | train 0.023581 | test 0.030210 | epoch 0.17s | total 396.2s | lr 0.00006
E2213/10000 | train 0.023571 | test 0.030221 | epoch 0.17s | total 396.4s | lr 0.00006
E2214/10000 | train 0.023574 | test 0.030209 | epoch 0.17s | total 396.6s | lr 0.00006
E2215/10000 | train 0.023572 | test 0.030221 | epoch 0.17s | total 396.7s | lr 0.00006
E2216/10000 | train 0.023575 | test 0.030215 | epoch 0.17s | total 396.9s | lr 0.00006
E2217/10000 | train 0.023582 | test 0.030225 | epoch 0.17s | total 397.1s | lr 0.00006
E2218/10000 | train 0.023583 | test 0.030231 | epoch 0.17s | total 397.3s | lr 0.00006
E2219/10000 | train 0.023574 | test 0.030227 | epoch 0.17s | total 397.5s | lr 0.00006
E2220/10000 | train 0.023564 | test 0.030215 | epoch 0.17s | total 397.6s | lr 0.00006
E2221/10000 | train 0.023574 | test 0.030240 | epoch 0.17s | total 397.8s | lr 0.00006
E2222/10000 | train 0.023555 | test 0.030236 | epoch 0.17s | total 398.0s | lr 0.00006
E2223/10000 | train 0.023552 | test 0.030228 | epoch 0.17s | total 398.2s | lr 0.00006
E2224/10000 | train 0.023565 | test 0.030238 | epoch 0.17s | total 398.3s | lr 0.00006
E2225/10000 | train 0.023558 | test 0.030248 | epoch 0.17s | total 398.5s | lr 0.00006
E2226/10000 | train 0.023571 | test 0.030236 | epoch 0.17s | total 398.7s | lr 0.00005
E2227/10000 | train 0.023559 | test 0.030230 | epoch 0.17s | total 398.9s | lr 0.00005
E2228/10000 | train 0.023565 | test 0.030248 | epoch 0.17s | total 399.1s | lr 0.00005
E2229/10000 | train 0.023545 | test 0.030230 | epoch 0.17s | total 399.2s | lr 0.00005
E2230/10000 | train 0.023543 | test 0.030235 | epoch 0.18s | total 399.4s | lr 0.00005
E2231/10000 | train 0.023555 | test 0.030252 | epoch 0.18s | total 399.6s | lr 0.00005
E2232/10000 | train 0.023543 | test 0.030228 | epoch 0.18s | total 399.8s | lr 0.00005
E2233/10000 | train 0.023547 | test 0.030225 | epoch 0.17s | total 400.0s | lr 0.00005
E2234/10000 | train 0.023534 | test 0.030247 | epoch 0.17s | total 400.2s | lr 0.00005
E2235/10000 | train 0.023543 | test 0.030242 | epoch 0.17s | total 400.3s | lr 0.00005
E2236/10000 | train 0.023538 | test 0.030239 | epoch 0.17s | total 400.5s | lr 0.00005
E2237/10000 | train 0.023551 | test 0.030236 | epoch 0.17s | total 400.7s | lr 0.00005
E2238/10000 | train 0.023548 | test 0.030251 | epoch 0.17s | total 400.9s | lr 0.00005
E2239/10000 | train 0.023553 | test 0.030267 | epoch 0.17s | total 401.1s | lr 0.00005
E2240/10000 | train 0.023541 | test 0.030239 | epoch 0.17s | total 401.2s | lr 0.00005
E2241/10000 | train 0.023534 | test 0.030242 | epoch 0.17s | total 401.4s | lr 0.00005
E2242/10000 | train 0.023529 | test 0.030250 | epoch 0.17s | total 401.6s | lr 0.00005
E2243/10000 | train 0.023538 | test 0.030248 | epoch 0.18s | total 401.8s | lr 0.00005
E2244/10000 | train 0.023552 | test 0.030238 | epoch 0.17s | total 402.0s | lr 0.00005
E2245/10000 | train 0.023562 | test 0.030286 | epoch 0.17s | total 402.1s | lr 0.00005
E2246/10000 | train 0.023556 | test 0.030264 | epoch 0.17s | total 402.3s | lr 0.00005
E2247/10000 | train 0.023556 | test 0.030252 | epoch 0.17s | total 402.5s | lr 0.00005
E2248/10000 | train 0.023548 | test 0.030248 | epoch 0.17s | total 402.7s | lr 0.00005
E2249/10000 | train 0.023581 | test 0.030256 | epoch 0.17s | total 402.9s | lr 0.00005
E2250/10000 | train 0.023593 | test 0.030283 | epoch 0.17s | total 403.0s | lr 0.00005
E2251/10000 | train 0.023561 | test 0.030282 | epoch 0.17s | total 403.2s | lr 0.00005
E2252/10000 | train 0.023552 | test 0.030276 | epoch 0.17s | total 403.4s | lr 0.00005
E2253/10000 | train 0.023553 | test 0.030257 | epoch 0.18s | total 403.6s | lr 0.00005
E2254/10000 | train 0.023552 | test 0.030274 | epoch 0.18s | total 403.8s | lr 0.00005
E2255/10000 | train 0.023549 | test 0.030261 | epoch 0.17s | total 403.9s | lr 0.00005
E2256/10000 | train 0.023555 | test 0.030244 | epoch 0.17s | total 404.1s | lr 0.00005
E2257/10000 | train 0.023537 | test 0.030280 | epoch 0.17s | total 404.3s | lr 0.00005
E2258/10000 | train 0.023530 | test 0.030235 | epoch 0.17s | total 404.5s | lr 0.00005
E2259/10000 | train 0.023547 | test 0.030234 | epoch 0.17s | total 404.7s | lr 0.00004
E2260/10000 | train 0.023540 | test 0.030250 | epoch 0.17s | total 404.9s | lr 0.00004
E2261/10000 | train 0.023567 | test 0.030235 | epoch 0.17s | total 405.0s | lr 0.00004
E2262/10000 | train 0.023568 | test 0.030256 | epoch 0.17s | total 405.2s | lr 0.00004
E2263/10000 | train 0.023567 | test 0.030237 | epoch 0.17s | total 405.4s | lr 0.00004
E2264/10000 | train 0.023552 | test 0.030245 | epoch 0.17s | total 405.6s | lr 0.00004
E2265/10000 | train 0.023548 | test 0.030234 | epoch 0.17s | total 405.8s | lr 0.00004
E2266/10000 | train 0.023555 | test 0.030255 | epoch 0.17s | total 405.9s | lr 0.00004
E2267/10000 | train 0.023540 | test 0.030262 | epoch 0.17s | total 406.1s | lr 0.00004
E2268/10000 | train 0.023544 | test 0.030260 | epoch 0.17s | total 406.3s | lr 0.00004
E2269/10000 | train 0.023553 | test 0.030278 | epoch 0.17s | total 406.5s | lr 0.00004
E2270/10000 | train 0.023532 | test 0.030255 | epoch 0.17s | total 406.6s | lr 0.00004
E2271/10000 | train 0.023540 | test 0.030259 | epoch 0.17s | total 406.8s | lr 0.00004
E2272/10000 | train 0.023534 | test 0.030233 | epoch 0.17s | total 407.0s | lr 0.00004
E2273/10000 | train 0.023525 | test 0.030251 | epoch 0.17s | total 407.2s | lr 0.00004
E2274/10000 | train 0.023528 | test 0.030262 | epoch 0.17s | total 407.4s | lr 0.00004
E2275/10000 | train 0.023519 | test 0.030248 | epoch 0.17s | total 407.5s | lr 0.00004
E2276/10000 | train 0.023511 | test 0.030257 | epoch 0.17s | total 407.7s | lr 0.00004
E2277/10000 | train 0.023514 | test 0.030246 | epoch 0.17s | total 407.9s | lr 0.00004
E2278/10000 | train 0.023499 | test 0.030260 | epoch 0.17s | total 408.1s | lr 0.00004
E2279/10000 | train 0.023500 | test 0.030255 | epoch 0.17s | total 408.3s | lr 0.00004
E2280/10000 | train 0.023502 | test 0.030270 | epoch 0.17s | total 408.4s | lr 0.00004
E2281/10000 | train 0.023497 | test 0.030251 | epoch 0.17s | total 408.6s | lr 0.00004
E2282/10000 | train 0.023498 | test 0.030281 | epoch 0.17s | total 408.8s | lr 0.00004
E2283/10000 | train 0.023516 | test 0.030237 | epoch 0.17s | total 409.0s | lr 0.00004
E2284/10000 | train 0.023510 | test 0.030302 | epoch 0.17s | total 409.1s | lr 0.00004
E2285/10000 | train 0.023501 | test 0.030247 | epoch 0.17s | total 409.3s | lr 0.00004
E2286/10000 | train 0.023503 | test 0.030260 | epoch 0.17s | total 409.5s | lr 0.00004
E2287/10000 | train 0.023479 | test 0.030282 | epoch 0.18s | total 409.7s | lr 0.00004
E2288/10000 | train 0.023491 | test 0.030284 | epoch 0.18s | total 409.9s | lr 0.00004
E2289/10000 | train 0.023494 | test 0.030297 | epoch 0.17s | total 410.1s | lr 0.00004
E2290/10000 | train 0.023487 | test 0.030279 | epoch 0.18s | total 410.2s | lr 0.00004
E2291/10000 | train 0.023469 | test 0.030282 | epoch 0.18s | total 410.4s | lr 0.00004
E2292/10000 | train 0.023478 | test 0.030285 | epoch 0.17s | total 410.6s | lr 0.00004
E2293/10000 | train 0.023468 | test 0.030290 | epoch 0.17s | total 410.8s | lr 0.00004
E2294/10000 | train 0.023476 | test 0.030274 | epoch 0.17s | total 411.0s | lr 0.00004
E2295/10000 | train 0.023482 | test 0.030272 | epoch 0.17s | total 411.1s | lr 0.00004
E2296/10000 | train 0.023471 | test 0.030282 | epoch 0.17s | total 411.3s | lr 0.00004
E2297/10000 | train 0.023479 | test 0.030285 | epoch 0.17s | total 411.5s | lr 0.00004
E2298/10000 | train 0.023481 | test 0.030284 | epoch 0.17s | total 411.7s | lr 0.00003
E2299/10000 | train 0.023467 | test 0.030313 | epoch 0.17s | total 411.9s | lr 0.00003
E2300/10000 | train 0.023475 | test 0.030299 | epoch 0.17s | total 412.0s | lr 0.00003
E2301/10000 | train 0.023454 | test 0.030294 | epoch 0.17s | total 412.2s | lr 0.00003
E2302/10000 | train 0.023475 | test 0.030289 | epoch 0.17s | total 412.4s | lr 0.00003
E2303/10000 | train 0.023471 | test 0.030300 | epoch 0.17s | total 412.6s | lr 0.00003
E2304/10000 | train 0.023466 | test 0.030309 | epoch 0.17s | total 412.8s | lr 0.00003
E2305/10000 | train 0.023469 | test 0.030307 | epoch 0.17s | total 412.9s | lr 0.00003
E2306/10000 | train 0.023461 | test 0.030320 | epoch 0.17s | total 413.1s | lr 0.00003
E2307/10000 | train 0.023452 | test 0.030328 | epoch 0.17s | total 413.3s | lr 0.00003
E2308/10000 | train 0.023448 | test 0.030324 | epoch 0.17s | total 413.5s | lr 0.00003
E2309/10000 | train 0.023447 | test 0.030320 | epoch 0.17s | total 413.6s | lr 0.00003
E2310/10000 | train 0.023455 | test 0.030303 | epoch 0.17s | total 413.8s | lr 0.00003
E2311/10000 | train 0.023467 | test 0.030298 | epoch 0.17s | total 414.0s | lr 0.00003
E2312/10000 | train 0.023460 | test 0.030305 | epoch 0.17s | total 414.2s | lr 0.00003
E2313/10000 | train 0.023461 | test 0.030307 | epoch 0.17s | total 414.4s | lr 0.00003
E2314/10000 | train 0.023456 | test 0.030304 | epoch 0.17s | total 414.5s | lr 0.00003
E2315/10000 | train 0.023454 | test 0.030298 | epoch 0.17s | total 414.7s | lr 0.00003
E2316/10000 | train 0.023455 | test 0.030311 | epoch 0.17s | total 414.9s | lr 0.00003
E2317/10000 | train 0.023444 | test 0.030309 | epoch 0.17s | total 415.1s | lr 0.00003
E2318/10000 | train 0.023439 | test 0.030310 | epoch 0.17s | total 415.2s | lr 0.00003
E2319/10000 | train 0.023434 | test 0.030307 | epoch 0.17s | total 415.4s | lr 0.00003
E2320/10000 | train 0.023452 | test 0.030300 | epoch 0.17s | total 415.6s | lr 0.00003
E2321/10000 | train 0.023440 | test 0.030312 | epoch 0.17s | total 415.8s | lr 0.00003
E2322/10000 | train 0.023447 | test 0.030313 | epoch 0.17s | total 416.0s | lr 0.00003
E2323/10000 | train 0.023451 | test 0.030313 | epoch 0.17s | total 416.1s | lr 0.00003
E2324/10000 | train 0.023439 | test 0.030319 | epoch 0.17s | total 416.3s | lr 0.00003
E2325/10000 | train 0.023436 | test 0.030311 | epoch 0.17s | total 416.5s | lr 0.00003
E2326/10000 | train 0.023429 | test 0.030303 | epoch 0.17s | total 416.7s | lr 0.00003
E2327/10000 | train 0.023433 | test 0.030305 | epoch 0.17s | total 416.8s | lr 0.00003
E2328/10000 | train 0.023435 | test 0.030327 | epoch 0.17s | total 417.0s | lr 0.00003
E2329/10000 | train 0.023429 | test 0.030315 | epoch 0.17s | total 417.2s | lr 0.00003
E2330/10000 | train 0.023435 | test 0.030299 | epoch 0.17s | total 417.4s | lr 0.00003
E2331/10000 | train 0.023439 | test 0.030323 | epoch 0.17s | total 417.6s | lr 0.00003
E2332/10000 | train 0.023424 | test 0.030316 | epoch 0.17s | total 417.7s | lr 0.00003
E2333/10000 | train 0.023440 | test 0.030326 | epoch 0.17s | total 417.9s | lr 0.00003
E2334/10000 | train 0.023432 | test 0.030313 | epoch 0.17s | total 418.1s | lr 0.00003
E2335/10000 | train 0.023436 | test 0.030313 | epoch 0.17s | total 418.3s | lr 0.00003
E2336/10000 | train 0.023421 | test 0.030304 | epoch 0.18s | total 418.5s | lr 0.00003
E2337/10000 | train 0.023426 | test 0.030321 | epoch 0.17s | total 418.6s | lr 0.00003
E2338/10000 | train 0.023419 | test 0.030323 | epoch 0.17s | total 418.8s | lr 0.00003
E2339/10000 | train 0.023429 | test 0.030312 | epoch 0.18s | total 419.0s | lr 0.00003
E2340/10000 | train 0.023420 | test 0.030331 | epoch 0.17s | total 419.2s | lr 0.00003
E2341/10000 | train 0.023435 | test 0.030339 | epoch 0.17s | total 419.4s | lr 0.00003
E2342/10000 | train 0.023422 | test 0.030337 | epoch 0.17s | total 419.5s | lr 0.00003
E2343/10000 | train 0.023421 | test 0.030338 | epoch 0.17s | total 419.7s | lr 0.00003
E2344/10000 | train 0.023425 | test 0.030335 | epoch 0.17s | total 419.9s | lr 0.00002
E2345/10000 | train 0.023418 | test 0.030333 | epoch 0.17s | total 420.1s | lr 0.00002
E2346/10000 | train 0.023417 | test 0.030321 | epoch 0.17s | total 420.2s | lr 0.00002
E2347/10000 | train 0.023410 | test 0.030318 | epoch 0.17s | total 420.4s | lr 0.00002
E2348/10000 | train 0.023426 | test 0.030324 | epoch 0.17s | total 420.6s | lr 0.00002
E2349/10000 | train 0.023417 | test 0.030319 | epoch 0.17s | total 420.8s | lr 0.00002
E2350/10000 | train 0.023413 | test 0.030332 | epoch 0.17s | total 421.0s | lr 0.00002
E2351/10000 | train 0.023416 | test 0.030322 | epoch 0.17s | total 421.1s | lr 0.00002
E2352/10000 | train 0.023412 | test 0.030343 | epoch 0.17s | total 421.3s | lr 0.00002
E2353/10000 | train 0.023431 | test 0.030336 | epoch 0.17s | total 421.5s | lr 0.00002
E2354/10000 | train 0.023413 | test 0.030330 | epoch 0.17s | total 421.7s | lr 0.00002
E2355/10000 | train 0.023409 | test 0.030325 | epoch 0.17s | total 421.8s | lr 0.00002
E2356/10000 | train 0.023409 | test 0.030321 | epoch 0.17s | total 422.0s | lr 0.00002
E2357/10000 | train 0.023416 | test 0.030330 | epoch 0.17s | total 422.2s | lr 0.00002
E2358/10000 | train 0.023412 | test 0.030316 | epoch 0.17s | total 422.4s | lr 0.00002
E2359/10000 | train 0.023405 | test 0.030313 | epoch 0.17s | total 422.6s | lr 0.00002
E2360/10000 | train 0.023404 | test 0.030306 | epoch 0.17s | total 422.7s | lr 0.00002
E2361/10000 | train 0.023411 | test 0.030316 | epoch 0.17s | total 422.9s | lr 0.00002
E2362/10000 | train 0.023414 | test 0.030324 | epoch 0.17s | total 423.1s | lr 0.00002
E2363/10000 | train 0.023424 | test 0.030312 | epoch 0.17s | total 423.3s | lr 0.00002
E2364/10000 | train 0.023402 | test 0.030323 | epoch 0.17s | total 423.4s | lr 0.00002
E2365/10000 | train 0.023413 | test 0.030319 | epoch 0.17s | total 423.6s | lr 0.00002
E2366/10000 | train 0.023393 | test 0.030308 | epoch 0.17s | total 423.8s | lr 0.00002
E2367/10000 | train 0.023399 | test 0.030305 | epoch 0.17s | total 424.0s | lr 0.00002
E2368/10000 | train 0.023404 | test 0.030319 | epoch 0.17s | total 424.2s | lr 0.00002
E2369/10000 | train 0.023397 | test 0.030326 | epoch 0.17s | total 424.3s | lr 0.00002
E2370/10000 | train 0.023404 | test 0.030315 | epoch 0.17s | total 424.5s | lr 0.00002
E2371/10000 | train 0.023404 | test 0.030324 | epoch 0.17s | total 424.7s | lr 0.00002
E2372/10000 | train 0.023385 | test 0.030338 | epoch 0.17s | total 424.9s | lr 0.00002
E2373/10000 | train 0.023406 | test 0.030325 | epoch 0.17s | total 425.0s | lr 0.00002
E2374/10000 | train 0.023391 | test 0.030330 | epoch 0.18s | total 425.2s | lr 0.00002
E2375/10000 | train 0.023392 | test 0.030344 | epoch 0.17s | total 425.4s | lr 0.00002
E2376/10000 | train 0.023393 | test 0.030341 | epoch 0.17s | total 425.6s | lr 0.00002
E2377/10000 | train 0.023395 | test 0.030340 | epoch 0.17s | total 425.8s | lr 0.00002
E2378/10000 | train 0.023400 | test 0.030341 | epoch 0.17s | total 425.9s | lr 0.00002
E2379/10000 | train 0.023391 | test 0.030341 | epoch 0.17s | total 426.1s | lr 0.00002
E2380/10000 | train 0.023384 | test 0.030345 | epoch 0.17s | total 426.3s | lr 0.00002
E2381/10000 | train 0.023389 | test 0.030340 | epoch 0.17s | total 426.5s | lr 0.00002
E2382/10000 | train 0.023400 | test 0.030336 | epoch 0.17s | total 426.7s | lr 0.00002
E2383/10000 | train 0.023385 | test 0.030339 | epoch 0.17s | total 426.8s | lr 0.00002
E2384/10000 | train 0.023397 | test 0.030320 | epoch 0.17s | total 427.0s | lr 0.00002
E2385/10000 | train 0.023393 | test 0.030331 | epoch 0.17s | total 427.2s | lr 0.00002
E2386/10000 | train 0.023380 | test 0.030334 | epoch 0.17s | total 427.4s | lr 0.00002
E2387/10000 | train 0.023389 | test 0.030331 | epoch 0.17s | total 427.5s | lr 0.00002
E2388/10000 | train 0.023382 | test 0.030334 | epoch 0.17s | total 427.7s | lr 0.00002
E2389/10000 | train 0.023381 | test 0.030329 | epoch 0.17s | total 427.9s | lr 0.00002
E2390/10000 | train 0.023382 | test 0.030330 | epoch 0.17s | total 428.1s | lr 0.00002
E2391/10000 | train 0.023379 | test 0.030331 | epoch 0.17s | total 428.3s | lr 0.00002
E2392/10000 | train 0.023378 | test 0.030327 | epoch 0.17s | total 428.4s | lr 0.00002
E2393/10000 | train 0.023380 | test 0.030333 | epoch 0.17s | total 428.6s | lr 0.00002
E2394/10000 | train 0.023389 | test 0.030332 | epoch 0.17s | total 428.8s | lr 0.00002
E2395/10000 | train 0.023376 | test 0.030329 | epoch 0.17s | total 429.0s | lr 0.00002
E2396/10000 | train 0.023379 | test 0.030334 | epoch 0.17s | total 429.1s | lr 0.00002
E2397/10000 | train 0.023384 | test 0.030340 | epoch 0.17s | total 429.3s | lr 0.00002
E2398/10000 | train 0.023392 | test 0.030335 | epoch 0.18s | total 429.5s | lr 0.00002
E2399/10000 | train 0.023376 | test 0.030339 | epoch 0.17s | total 429.7s | lr 0.00002
E2400/10000 | train 0.023373 | test 0.030332 | epoch 0.17s | total 429.9s | lr 0.00002
E2401/10000 | train 0.023362 | test 0.030323 | epoch 0.17s | total 430.0s | lr 0.00002
E2402/10000 | train 0.023387 | test 0.030329 | epoch 0.17s | total 430.2s | lr 0.00002
E2403/10000 | train 0.023393 | test 0.030330 | epoch 0.17s | total 430.4s | lr 0.00002
E2404/10000 | train 0.023371 | test 0.030325 | epoch 0.17s | total 430.6s | lr 0.00002
E2405/10000 | train 0.023369 | test 0.030322 | epoch 0.17s | total 430.8s | lr 0.00002
E2406/10000 | train 0.023386 | test 0.030322 | epoch 0.17s | total 430.9s | lr 0.00002
E2407/10000 | train 0.023370 | test 0.030340 | epoch 0.17s | total 431.1s | lr 0.00002
E2408/10000 | train 0.023365 | test 0.030334 | epoch 0.17s | total 431.3s | lr 0.00002
E2409/10000 | train 0.023371 | test 0.030336 | epoch 0.17s | total 431.5s | lr 0.00002
E2410/10000 | train 0.023374 | test 0.030336 | epoch 0.17s | total 431.6s | lr 0.00002
E2411/10000 | train 0.023371 | test 0.030338 | epoch 0.17s | total 431.8s | lr 0.00002
E2412/10000 | train 0.023366 | test 0.030337 | epoch 0.17s | total 432.0s | lr 0.00001
